Home_ID,Away_ID,R Home,R Away,Home Pitcher,Away Pitcher,Date,HomePitcherERA,AwayPitcherERA,Home Rating,Away Rating
BOS,TBR,2,6,Houck,Bradley,2023-06-04,5.01,11.05,1521.3471974177203,1605.589902441151
SFG,BAL,3,8,DeSclafani,Wells,2023-06-04,4.88,3.64,1523.2602459791806,1546.7642594888714
PIT,STL,2,1,Hill,Mikolas,2023-06-04,9.19,4.78,1494.5951298469301,1484.674727501073
KCR,COL,2,0,Singer,Freeland,2023-06-04,5.52,5.03,1378.299514245367,1458.2039913937074
WSN,PHI,3,11,Williams,Suárez,2023-06-04,1.53,7.16,1481.4452270071008,1452.5448410608228
CIN,MIL,1,5,Lively,Houser,2023-06-04,5.38,4.12,1466.7772559068749,1478.83700572625
SDP,CHC,1,7,Weathers,Stroman,2023-06-04,6.55,3.95,1526.0080728137932,1440.360543690311
HOU,LAA,1,2,Maton,Devenski,2023-06-04,3.0,4.46,1568.772767626587,1481.9545851503437
CHW,DET,6,2,Hendriks,Lange,2023-06-04,5.4,3.68,1458.377413507443,1430.4183589079084
TEX,SEA,12,3,Eovaldi,Miller,2023-06-04,3.63,3.76,1636.8867933378272,1504.3723009853052
MIA,OAK,7,5,Scott,Pruitt,2023-06-04,4.66,2.98,1485.4596286746028,1295.994086550707
MIN,CLE,1,2,Ryan,Karinchak,2023-06-04,1.75,3.23,1534.0613241621868,1473.0801838812115
ARI,ATL,5,8,Castro,Minter,2023-06-04,9.0,3.76,1540.2581979621025,1544.2780685391024
MIA,KCR,9,6,Garrett,Mayers,2023-06-05,12.71,6.15,1489.232500096494,1387.495674406739
PHI,DET,8,3,Nola,Wentz,2023-06-05,4.46,6.9,1468.7915816989853,1420.662331362233
BOS,TBR,1,4,Bello,McClanahan,2023-06-05,4.24,3.29,1513.2622004219547,1613.6748994369166
CIN,MIL,2,0,Abbott,Teheran,2023-06-05,3.87,Not Found,1456.5374842768997,1489.0767773562252
SDP,CHC,5,0,Snell,Hendricks,2023-06-05,2.25,3.74,1509.8768494125936,1456.4917670915106
TEX,STL,4,3,Smith,Cabrera,2023-06-05,6.59,4.24,1647.0077914599326,1479.5222153936736
TOR,HOU,4,11,Manoah,Bielak,2023-06-05,5.87,3.83,1558.1391396392473,1562.1704094094064
PIT,OAK,5,4,Perdomo,Moll,2023-06-05,3.72,3.03,1499.7476419543295,1292.2212151288156
PIT,OAK,2,11,Keller,Kaprielian,2023-06-06,4.57,6.34,1502.2132622327122,1289.755594850433
CIN,LAD,9,8,Salazar,Ferguson,2023-06-06,8.03,3.43,1464.7388041225345,1570.8636234058117
MIL,BAL,4,3,Strzelecki,Voth,2023-06-06,4.38,5.19,1480.8754575105904,1557.8230721328625
COL,SFG,4,10,Lamet,Walker,2023-06-06,11.71,8.1,1449.0078312323353,1512.2014333351894
TEX,STL,6,4,Dunning,Liberatore,2023-06-06,3.7,5.25,1649.9361163939932,1476.593890459613
CLE,BOS,4,5,De Los Santos,Paxton,2023-06-06,Not Found,4.5,1479.3055870337962,1506.6590594102026
NYY,CHW,2,3,Schmidt,Giolito,2023-06-06,4.64,4.88,1583.9997959086616,1468.1334410531183
TBR,MIN,7,0,Eflin,Varland,2023-06-06,3.5,6.64,1620.2780404486687,1527.835921009602
ATL,NYM,6,4,Elder,Smith,2023-06-06,3.81,6.59,1553.3584325292918,1474.3758172417984
PHI,DET,1,0,Walker,Alexander,2023-06-06,8.1,4.66,1479.0190050110452,1410.4349080501731
SDP,SEA,1,4,Honeywell,Gilbert,2023-06-06,4.82,3.73,1519.9286402619161,1494.2513028631997
MIA,KCR,6,1,Luzardo,Greinke,2023-06-06,3.58,5.06,1495.8034331168615,1380.9247413863716
TOR,HOU,5,1,Gausman,Brown,2023-06-06,3.16,5.09,1544.269114880507,1576.0404341681467
WSN,ARI,5,10,Ramírez,Ruiz,2023-06-06,6.41,5.89,1465.1984863689383,1531.177833971913
LAA,CHC,7,4,Anderson,Hughes,2023-06-06,5.42,7.24,1488.5569433675244,1446.439976242188
CIN,LAD,8,6,Díaz,Phillips,2023-06-07,3.07,0.0,1471.6142358573684,1563.9881916709778
MIA,KCR,6,1,Cabrera,Lyles,2023-06-07,4.24,6.28,1503.8788198097543,1372.8493546934787
TOR,HOU,3,2,Bassitt,Neris,2023-06-07,3.6,1.71,1555.8442847330214,1564.4652643156323
COL,SFG,4,5,Lawrence,Rogers,2023-06-07,6.59,3.83,1438.3532677625687,1522.855996804956
TBR,MIN,2,1,Adam,Durán,2023-06-07,2.98,2.45,1630.6628466979594,1517.4511147603114
MIL,BAL,10,2,Burnes,Kremer,2023-06-07,3.39,4.12,1487.3352098494954,1551.3633197939575
SDP,SEA,10,3,Wacha,Kirby,2023-06-07,3.22,3.35,1510.06428154837,1504.1156615767459
LAA,CHC,6,2,Joyce,Taillon,2023-06-07,5.4,4.84,1496.6353887060393,1438.3615309036732
ATL,NYM,7,5,Anderson,Raley,2023-06-07,5.42,2.8,1559.182905715689,1468.5513440554012
WSN,ARI,2,6,Corbin,Davies,2023-06-07,3.39,7.0,1455.5641258308028,1540.8121945100486
TEX,STL,0,1,Gray,Hicks,2023-06-07,4.12,3.29,1653.9770845679188,1472.5529222856874
PIT,OAK,5,9,Contreras,Harris,2023-06-07,6.59,5.12,1477.6266933548216,1314.3421637283236
CLE,BOS,5,2,Bibee,Crawford,2023-06-07,2.98,0.0,1474.4183868406308,1511.546259603368
CLE,BOS,10,3,Civale,Dermody,2023-06-08,3.46,6.75,1484.5830261464662,1501.3816202975327
ATL,NYM,13,10,Iglesias,Hunter,2023-06-08,2.75,5.09,1564.7703141587451,1462.963935612345
TBR,MIN,4,2,Chirinos,Ober,2023-06-08,5.4,3.66,1634.2971606789808,1513.81680077929
COL,SFG,4,6,Johnson,Alexander,2023-06-08,4.02,4.66,1434.3145135742998,1526.894750993225
CIN,LAD,0,6,Ashcraft,Kershaw,2023-06-08,4.76,2.46,1481.0636876217488,1554.5387399065974
LAA,CHC,3,1,Detmers,Smyly,2023-06-08,4.48,5.0,1505.4805117023966,1429.5164079073159
PHI,DET,3,2,Kimbrel,Lange,2023-06-08,3.26,3.68,1483.2893130488924,1406.164600012326
TOR,HOU,3,2,Berríos,Valdez,2023-06-08,3.65,3.45,1561.2797794625899,1559.0297695860638
MIL,BAL,3,6,Strzelecki,Akin,2023-06-08,4.38,6.85,1505.0707038972996,1533.6278257461531
NYY,BOS,2,3,Cole,Whitlock,2023-06-09,2.63,5.15,1576.9898591220751,1486.6708178868585
SFG,CHC,2,3,DeSclafani,Stroman,2023-06-09,4.88,3.95,1532.4428833677096,1423.62990354943
PHI,LAD,5,4,Soto,Ferguson,2023-06-09,4.62,3.43,1487.4348153693898,1564.8233634732226
MIL,OAK,2,5,Houser,Medina,2023-06-09,4.12,5.42,1496.6374457271713,1329.598085395642
LAA,SEA,5,4,Webb,Castillo,2023-06-09,3.69,6.23,1511.3670160602824,1490.3230619617511
COL,SDP,6,9,Gomber,Darvish,2023-06-09,5.5,4.56,1428.766381199815,1523.8568811633647
CLE,HOU,10,9,Curry,Martinez,2023-06-09,4.07,4.75,1499.2938285571404,1553.7602027444066
BAL,KCR,3,2,Wells,Lynch,2023-06-09,3.64,4.64,1542.0610839162814,1365.261561489206
PIT,NYM,14,7,Hill,Megill,2023-06-09,9.19,3.63,1462.370771687503,1456.3946924681964
STL,CIN,7,4,Montgomery,Lively,2023-06-09,3.2,5.38,1480.3994348269575,1470.7790640551236
TOR,MIN,2,3,Cimber,Durán,2023-06-09,7.4,2.45,1566.5493463042471,1508.8175337782213
ATL,WSN,3,2,Yates,Finnegan,2023-06-09,3.28,3.76,1571.3395573028938,1447.5080681903069
DET,ARI,6,11,Lorenzen,Kelly,2023-06-09,4.18,10.13,1402.0190976918286,1548.8682521505445
TBR,TEX,8,3,Glasnow,Heaney,2023-06-09,3.53,4.15,1639.2964276800494,1646.1305720266487
CHW,MIA,2,1,Hendriks,Floro,2023-06-09,5.4,4.76,1475.1433778397047,1511.466613014027
SFG,CHC,0,4,Junis,Hendricks,2023-06-10,3.87,3.74,1525.5301034778392,1430.5426834393004
TOR,MIN,4,9,Cimber,López,2023-06-10,7.4,5.95,1560.3721266524503,1514.9947534300181
PHI,LAD,0,9,Nola,Miller,2023-06-10,4.46,3.76,1493.9009775102872,1558.357201332325
DET,ARI,0,5,Boyd,Nelson,2023-06-10,5.45,11.71,1394.8933516118943,1555.9939982304788
CLE,HOU,4,6,McKenzie,France,2023-06-10,5.06,3.83,1505.4224760952732,1547.6315552062738
PIT,NYM,1,5,Oviedo,Senga,2023-06-10,4.31,2.98,1476.1622625566686,1442.6032015990309
MIL,OAK,1,2,Payamps,Fujinami,2023-06-10,2.55,7.18,1483.3455906225424,1342.889940500271
NYY,BOS,3,1,Germán,Houck,2023-06-10,4.56,5.01,1570.337385433116,1493.3232915758176
CHW,MIA,1,5,Kelly,Okert,2023-06-10,10.13,4.45,1480.9997878059037,1505.610203047828
COL,SDP,2,3,Bird,Carlton,2023-06-10,4.33,4.35,1422.033093421551,1530.5901689416287
TBR,TEX,4,8,Bradley,Eovaldi,2023-06-10,11.05,3.63,1651.3895990338563,1634.0374006728418
ATL,WSN,6,4,Shuster,Gore,2023-06-10,5.81,4.42,1574.829252296399,1444.0183731968016
LAA,SEA,2,6,Sandoval,Speier,2023-06-10,4.11,3.79,1516.35006834526,1485.3400096767734
STL,CIN,4,8,Mikolas,Abbott,2023-06-10,4.78,3.87,1489.331774538685,1461.846724343396
BAL,KCR,6,1,Irvin,Singer,2023-06-10,4.42,5.52,1544.8771219561886,1362.445523449299
NYY,BOS,2,3,Marinaccio,Jansen,2023-06-11,3.99,3.63,1576.2022854587806,1487.458391550153
TBR,TEX,7,3,McClanahan,Pérez,2023-06-11,3.29,10.8,1640.2524159108648,1645.1745837958333
ATL,WSN,2,6,Elder,Williams,2023-06-11,3.81,1.53,1579.6323017921984,1439.2153237010023
TOR,MIN,7,6,Pearson,Pagán,2023-06-11,4.85,2.99,1546.9719777535597,1528.3949023289088
CLE,HOU,5,0,Bieber,Bielak,2023-06-11,3.8,3.83,1498.82841272298,1554.225618578567
PIT,NYM,2,1,Keller,Carrasco,2023-06-11,4.57,6.8,1464.532989521566,1454.2324746341335
SFG,CHC,13,3,Beck,Wesneski,2023-06-11,3.92,4.63,1512.092298394441,1443.9804885226986
LAA,SEA,9,4,Canning,Gilbert,2023-06-11,4.32,3.73,1504.7979524279717,1496.8921255940618
COL,SDP,5,4,Lawrence,Honeywell,2023-06-11,6.59,4.82,1418.3344958208415,1534.2887665423382
PHI,LAD,7,3,Walker,Ferguson,2023-06-11,8.1,3.43,1480.9077723028593,1571.350406539753
BAL,KCR,11,3,Gibson,Mayers,2023-06-11,4.73,6.15,1551.0251648222581,1356.2974805832293
CHW,MIA,5,6,Graveman,Hoeing,2023-06-11,3.12,5.48,1471.1421040282726,1515.4678868254591
DET,ARI,5,7,Foley,Ginkel,2023-06-11,2.61,2.48,1388.1697620136188,1562.7175878287544
MIL,OAK,6,8,Peralta,Sears,2023-06-11,3.86,4.54,1476.007139960462,1350.2283911623515
STL,CIN,3,4,Hicks,Gibaut,2023-06-11,3.29,3.33,1477.8865234422958,1473.2919754397853
KCR,CIN,4,5,Hernández,Farmer,2023-06-12,5.27,4.2,1348.9215326711264,1478.66602600703
DET,ATL,6,5,Lange,Jiménez,2023-06-12,3.68,3.47,1384.1492511001652,1564.9564075024603
TEX,LAA,6,9,Ragans,Bachman,2023-06-12,3.47,3.18,1634.4164817173814,1516.3880430204224
BOS,COL,3,4,Pivetta,Bard,2023-06-12,4.04,4.56,1494.0883479036008,1425.3456357674231
SEA,MIA,8,1,Miller,Luzardo,2023-06-12,3.76,3.58,1485.302035001611,1520.0987764718952
ARI,PHI,9,8,Jameson,Covey,2023-06-12,3.32,3.77,1566.738098742208,1494.2162489311677
STL,SFG,3,4,Stratton,Webb,2023-06-12,3.92,3.69,1472.5124728750511,1525.6181377034354
OAK,TBR,4,3,Kaprielian,Eflin,2023-06-12,6.34,3.5,1360.3320033444966,1651.0105179893167
SDP,CLE,6,3,Musgrove,Bibee,2023-06-13,3.05,2.98,1527.2776265957566,1512.5634784518127
KCR,CIN,4,5,Lyles,Williamson,2023-06-13,6.28,4.46,1345.5110747574834,1482.0764839206731
BAL,TOR,11,6,Kremer,Bassitt,2023-06-13,4.12,3.6,1558.401112734361,1551.9925668182009
MIN,MIL,7,5,Winder,Williams,2023-06-13,4.15,1.53,1523.3743132642676,1465.9035277783169
TEX,LAA,3,7,White,Herget,2023-06-13,5.09,4.66,1622.2237644594122,1528.5807602783916
STL,SFG,3,11,Flaherty,Jackson,2023-06-13,4.99,4.99,1468.013008424846,1530.1176021536405
CHC,PIT,11,3,Taillon,Ortiz,2023-06-13,4.84,3.32,1430.4546492137042,1469.679703782967
LAD,CHW,5,1,Gonsolin,Lynn,2023-06-13,4.98,5.73,1558.0419299114446,1466.5112143818365
HOU,WSN,6,1,Brown,Corbin,2023-06-13,5.09,3.39,1540.4905528497343,1453.8912179907404
OAK,TBR,2,1,Harris,Poche,2023-06-13,5.12,2.23,1369.2639299631192,1642.078591370694
ARI,PHI,3,15,Davies,Wheeler,2023-06-13,7.0,3.61,1570.9507062828807,1490.003641390495
SEA,MIA,9,3,Kirby,Cabrera,2023-06-13,3.35,4.24,1500.7356261103919,1504.6651853631145
BOS,COL,6,7,Garza,Bard,2023-06-13,7.36,4.56,1487.7484971564477,1431.6854865145763
NYM,NYY,6,7,Walker,Marinaccio,2023-06-13,8.1,3.99,1449.0857603727325,1569.5723291053328
HOU,WSN,5,4,Pressly,Harvey,2023-06-14,3.58,2.82,1549.4540828812314,1444.9276879592433
NYM,NYY,4,3,Leone,Abreu,2023-06-14,4.67,4.73,1445.5508290156558,1573.1072604624094
KCR,CIN,4,7,Lynch,Lively,2023-06-14,4.64,5.38,1342.190830009621,1485.3967286685354
CHC,PIT,10,6,Smyly,Contreras,2023-06-14,5.0,6.59,1447.14290395255,1452.9914490441213
OAK,TBR,3,6,Medina,Glasnow,2023-06-14,5.42,3.53,1378.0455939010724,1633.2969274327409
SDP,CLE,5,0,Wacha,Civale,2023-06-14,3.22,3.46,1536.0754476390973,1503.765657408472
TEX,LAA,6,3,Sborz,Herget,2023-06-14,5.5,4.66,1608.8241245559075,1541.9804001818964
STL,SFG,5,8,Matz,Rogers,2023-06-14,3.86,3.83,1455.6646529309178,1542.4659576475688
BAL,TOR,1,3,Bradish,Berríos,2023-06-14,2.83,3.65,1570.042292111815,1540.351387440747
BOS,COL,6,3,Whitlock,Gomber,2023-06-14,5.15,5.5,1481.5960820210043,1437.8379016500198
MIN,MIL,4,2,Ober,Rea,2023-06-14,3.66,4.55,1529.6456251404531,1459.6322159021313
LAD,CHW,4,8,Vesia,López,2023-06-14,4.35,5.95,1565.9180694208576,1458.6350748724235
SEA,MIA,1,4,Castillo,Pérez,2023-06-14,6.23,10.8,1513.8744452443927,1491.5263662291136
ARI,PHI,3,4,McGough,Kimbrel,2023-06-14,4.73,3.26,1548.372523533287,1512.5818241400887
TEX,LAA,3,5,Eovaldi,Ohtani,2023-06-15,3.63,3.14,1616.2648280456133,1534.5396966921905
ATL,COL,8,3,Smith-Shawver,Freeland,2023-06-15,4.26,5.03,1557.1171557003513,1429.8021959567857
MIN,DET,4,8,Morán,Boyd,2023-06-15,5.31,5.45,1535.655090749732,1391.9885029022741
SDP,CLE,6,8,Weathers,Stephan,2023-06-15,6.55,4.06,1546.8356167068434,1493.0054883407258
LAD,CHW,5,4,Ferguson,Crochet,2023-06-15,3.43,3.55,1552.1349810940249,1472.4181631992562
ARI,PHI,4,5,Nelson,Nola,2023-06-15,11.71,4.46,1542.5241562661495,1518.4301914072262
CHC,PIT,7,2,Stroman,Oviedo,2023-06-15,3.95,4.31,1457.9292831720948,1442.2050698245764
OAK,TBR,3,4,Pruitt,Stephenson,2023-06-15,2.98,3.1,1374.6090110704047,1636.7335102634086
BAL,TOR,4,2,Wells,García,2023-06-15,3.64,2.4,1561.9019758740362,1548.4917036785257
HOU,WSN,1,4,Maton,Harvey,2023-06-15,3.0,2.82,1553.208770099301,1441.1730007411736
HOU,CIN,1,2,France,Abbott,2023-06-16,3.83,3.87,1541.1583294669706,1490.9976281007523
KCR,LAA,0,3,Singer,Sandoval,2023-06-16,5.52,4.11,1336.5899305774042,1543.7731110727384
MIL,PIT,5,4,Teheran,Hill,2023-06-16,Not Found,9.19,1453.6227502928525,1430.8815447557843
SEA,CHW,3,2,Brash,Banks,2023-06-16,3.06,4.43,1504.0976966397252,1468.3102820838042
CHC,BAL,10,3,Hendricks,Irvin,2023-06-16,3.74,4.42,1469.252808240887,1569.1134702622535
ATL,COL,8,1,Shuster,Lamet,2023-06-16,5.81,11.71,1564.8157155322674,1422.1036361248696
SDP,TBR,2,6,Darvish,McClanahan,2023-06-16,4.56,3.29,1538.1818079818788,1638.6545924427217
BOS,NYY,15,5,Jacques,Germán,2023-06-16,5.06,4.56,1489.6317877142385,1565.9390998769447
LAD,SFG,5,7,Vesia,Rogers,2023-06-16,4.35,3.83,1556.242862209477,1549.4040570283757
MIN,DET,1,7,Ryan,Englert,2023-06-16,1.75,5.46,1520.8948766760898,1406.7487169759163
ARI,CLE,5,1,Gallen,Toussaint,2023-06-16,3.47,4.97,1536.8530140771265,1501.6592970656905
OAK,PHI,1,6,Sears,Walker,2023-06-16,4.54,8.1,1372.6879288910916,1524.101333596249
WSN,MIA,5,6,Edwards,Nardi,2023-06-16,3.69,3.2,1453.223441373504,1501.3031148337811
TEX,TOR,1,2,Pérez,Gausman,2023-06-16,10.8,3.16,1607.0314136650654,1541.2802092903084
NYM,STL,6,1,Megill,Mikolas,2023-06-16,3.63,4.78,1452.7189896011205,1448.7265535501108
MIL,PIT,5,0,Miley,Keller,2023-06-17,3.14,4.57,1458.579995172434,1425.9242998762027
NYM,STL,3,5,Senga,Wainwright,2023-06-17,2.98,7.4,1464.4426254738125,1437.0029176774187
LAD,SFG,0,15,Miller,Wood,2023-06-17,3.76,5.18,1548.594368502033,1557.0525507358198
WSN,MIA,2,5,Kuhl,Garrett,2023-06-17,8.45,12.71,1448.6488561111935,1505.8777000960918
OAK,PHI,2,3,Waldichuk,Vasquez,2023-06-17,5.36,3.35,1365.6924697463367,1531.096792741004
TEX,TOR,4,2,Dunning,Richards,2023-06-17,3.7,4.95,1600.735561715676,1547.5760612396978
CHC,BAL,3,2,Steele,Gibson,2023-06-17,3.06,4.73,1487.2114802421981,1551.1547982609422
KCR,LAA,10,9,Chapman,Devenski,2023-06-17,3.09,4.46,1332.3128707045803,1548.0501709455623
HOU,CIN,3,10,Bielak,Greene,2023-06-17,3.83,4.82,1535.0939431489533,1497.0620144187696
SEA,CHW,3,4,Saucedo,Bummer,2023-06-17,3.59,6.79,1508.8572085371195,1463.5507701864099
ATL,COL,10,2,Elder,Seabold,2023-06-17,3.81,7.52,1573.3881466677853,1413.5312049893516
SDP,TBR,2,0,Snell,Eflin,2023-06-17,2.25,3.5,1530.5588468479827,1646.2775535766177
MIN,DET,2,0,Headrick,Wentz,2023-06-17,6.31,6.9,1503.7818692539447,1423.8617243980614
ARI,CLE,6,3,Castro,Bieber,2023-06-17,9.0,3.8,1546.3899766781801,1492.1223344646369
ATL,COL,14,6,Morton,Anderson,2023-06-18,3.64,5.42,1581.9365861233362,1404.9827655338008
LAD,SFG,3,7,Gonsolin,Webb,2023-06-18,4.98,3.69,1528.5523823857438,1577.0945368521088
MIL,PIT,5,2,Megill,Moreta,2023-06-18,3.63,3.72,1469.3284591836582,1415.1758358649786
TEX,TOR,11,7,King,Pearson,2023-06-18,3.62,4.85,1607.097629857859,1541.213993097515
KCR,LAA,2,5,Greinke,Anderson,2023-06-18,5.06,5.42,1340.5433979691766,1539.819643680966
OAK,PHI,2,3,Harris,Wheeler,2023-06-18,5.12,3.61,1362.7386783798063,1534.0505841075344
SDP,TBR,5,4,Musgrove,Chirinos,2023-06-18,3.05,5.4,1540.4695363153965,1636.366864109204
MIN,DET,4,6,Varland,White,2023-06-18,6.64,5.09,1509.587124533218,1418.056469118788
ARI,CLE,3,12,Davies,Bibee,2023-06-18,7.0,2.98,1554.1532756290271,1484.3590355137899
HOU,CIN,7,9,Martinez,Gibaut,2023-06-18,4.75,3.33,1519.5311094439348,1512.624848123788
CHC,BAL,3,6,Taillon,Kremer,2023-06-18,4.84,4.12,1493.480672801154,1544.8856057019864
SEA,CHW,5,1,Miller,Lynn,2023-06-18,3.76,5.73,1502.8655444163762,1469.5424343071531
NYM,STL,7,8,Ottavino,VerHagen,2023-06-18,3.21,3.98,1456.350583628195,1445.0949595230363
WSN,MIA,2,4,Corbin,Luzardo,2023-06-18,3.39,3.58,1440.9618729920112,1513.564683215274
CHW,TEX,2,5,Banks,Heaney,2023-06-19,4.43,4.15,1459.9489105774012,1615.7176833572732
MIA,TOR,11,0,Brazobán,Berríos,2023-06-19,4.14,3.65,1519.5205361356936,1532.5939395981006
SFG,SDP,7,4,Doval,Kerr,2023-06-19,2.93,4.33,1586.2298565417332,1547.2013317490982
HOU,NYM,1,11,Brown,Scherzer,2023-06-19,5.09,3.77,1511.8811599797946,1450.8749017785385
MIL,ARI,1,9,Burnes,Kelly,2023-06-19,3.39,10.13,1477.0947265296645,1535.0874304685926
PIT,CHC,0,8,Bido,Smyly,2023-06-19,5.86,5.0,1407.4095685189723,1485.6434043896095
DET,KCR,6,4,Alexander,Clarke,2023-06-19,4.66,5.95,1427.4889326629136,1336.1151686949186
WSN,STL,6,8,Gray,Flaherty,2023-06-19,4.12,4.99,1435.0060200715916,1450.5706413726928
CIN,COL,5,4,Young,Gomber,2023-06-19,3.86,5.5,1520.2747975879283,1397.0230025726478
MIN,BOS,3,9,López,Paxton,2023-06-19,5.95,4.5,1500.1546609890925,1510.0298637704075
MIN,BOS,4,10,Ober,Crawford,2023-06-20,3.66,0.0,1487.531946626702,1522.652578132798
HOU,NYM,4,2,Valdez,Verlander,2023-06-20,3.45,3.22,1492.1935307130948,1470.5625310452383
NYY,SEA,3,1,Cole,Kirby,2023-06-20,2.63,3.35,1545.5410238207758,1512.4590681461282
MIA,TOR,0,2,Scott,García,2023-06-20,4.66,2.4,1537.77324178841,1514.3412339453844
WSN,STL,3,9,Gore,Montgomery,2023-06-20,4.42,3.2,1427.8409555061228,1457.7357059381616
CHW,TEX,7,6,Graveman,Anderson,2023-06-20,3.12,5.42,1454.6255441599499,1621.0410497747246
PIT,CHC,0,4,Oviedo,Stroman,2023-06-20,4.31,3.95,1395.7298911625815,1497.3230817460003
PHI,ATL,2,4,Hoffman,Strider,2023-06-20,2.41,3.86,1536.9324457921944,1589.8963490844892
CLE,OAK,3,2,De Los Santos,May,2023-06-20,Not Found,2.63,1503.4248806742244,1359.8568166951463
DET,KCR,0,1,Lorenzen,Lynch,2023-06-20,4.18,4.64,1433.06136844652,1330.5427329113122
TBR,BAL,6,8,Glasnow,Bradish,2023-06-20,3.53,2.83,1629.6350686755022,1552.722874113531
CIN,COL,8,6,Young,Davis,2023-06-20,3.86,2.19,1523.7723111856915,1393.5254889748846
SFG,SDP,4,3,Rogers,Martinez,2023-06-20,3.83,4.75,1594.3888602258053,1539.0423280650261
MIL,ARI,7,5,Wilson,Adams,2023-06-20,2.58,5.71,1464.5740274601885,1547.6081295380686
LAA,LAD,0,2,Devenski,Kershaw,2023-06-20,4.46,2.46,1544.247872955224,1519.4170626961195
CLE,OAK,7,6,Morgan,Pruitt,2023-06-21,4.01,2.98,1506.6538769151705,1356.6278204542002
CHW,TEX,3,6,Kopech,Pérez,2023-06-21,5.43,10.8,1462.291972253973,1613.3746216807015
CIN,COL,5,3,Gibaut,Bard,2023-06-21,3.33,4.56,1528.5859691252901,1388.711831035286
HOU,NYM,10,8,Maton,Leone,2023-06-21,3.0,4.67,1499.2280046573605,1463.5280571009725
LAA,LAD,0,2,Ohtani,González,2023-06-21,3.14,7.36,1536.2118374365123,1527.4530982148312
SFG,SDP,4,2,Hjelle,Darvish,2023-06-21,6.52,4.56,1598.854935902193,1534.5762523886385
MIN,BOS,5,4,Morán,Ort,2023-06-21,5.31,4.97,1475.8488954525674,1534.3356293069328
NYY,SEA,4,2,Brito,Castillo,2023-06-21,4.28,6.23,1552.3298285855544,1505.6702633813495
MIA,TOR,3,6,Alcántara,Gausman,2023-06-21,4.14,3.16,1529.7672600863193,1522.347215647475
MIL,ARI,1,5,Peguero,Gallen,2023-06-21,3.38,3.47,1473.8341704341447,1538.3479865641125
PIT,CHC,3,8,Hill,Hendricks,2023-06-21,9.19,3.74,1388.1384008885775,1504.9145720200042
DET,KCR,9,4,Boyd,Singer,2023-06-21,5.45,5.52,1426.2363084506121,1337.36779290722
WSN,STL,3,0,Williams,Mikolas,2023-06-21,1.53,4.78,1415.9641939119892,1469.612467532295
TBR,BAL,7,2,Bradley,Wells,2023-06-21,11.05,3.64,1620.500327701321,1561.857615087712
MIN,BOS,6,0,Ryan,Garza,2023-06-22,1.75,7.36,1482.0373231886256,1528.1472015708746
PHI,ATL,1,5,Marte,Iglesias,2023-06-22,8.68,2.75,1530.5662518400136,1596.26254303667
SFG,SDP,0,10,Wood,Snell,2023-06-22,5.18,2.25,1604.983695930242,1528.4474923605894
NYY,SEA,2,10,Germán,Woo,2023-06-22,4.56,5.18,1558.8293651900785,1499.1707267768254
TBR,KCR,5,6,Fairbanks,Chapman,2023-06-22,2.58,3.09,1630.377234610417,1328.4769858121495
MIA,PIT,6,4,Brazobán,Mlodzinski,2023-06-22,4.14,2.25,1520.3844443936252,1380.1210885116473
CLE,OAK,6,1,Sandlin,Sears,2023-06-22,3.75,4.54,1509.7999862909678,1353.481711078403
WSN,ARI,3,5,Irvin,Henry,2023-06-22,4.42,4.15,1426.558206517199,1547.0084241824434
COL,LAA,7,4,Johnson,Bachman,2023-06-23,4.02,3.18,1384.0775170913587,1528.5219148064361
BAL,SEA,1,13,Gibson,Gilbert,2023-06-23,4.73,3.73,1551.9807081786162,1516.7234095848669
TOR,OAK,4,5,Romano,Erceg,2023-06-23,2.9,4.75,1531.730031340169,1346.6247046608567
NYY,TEX,2,4,King,Barlow,2023-06-23,3.62,4.66,1541.276682382037,1618.8005581955263
SDP,WSN,13,3,Musgrove,Corbin,2023-06-23,3.05,3.39,1548.856100320475,1421.5583611328377
CIN,ATL,11,10,Young,McHugh,2023-06-23,3.86,4.3,1533.2202830692174,1604.8881162356495
CHW,BOS,1,3,Giolito,Bello,2023-06-23,4.88,4.24,1456.8660357391482,1513.441152264454
DET,MIN,1,4,Wentz,Maeda,2023-06-23,6.9,4.23,1435.1271155456827,1496.743372495046
MIA,PIT,1,3,Puk,Ortiz,2023-06-23,3.97,3.32,1525.0115857307105,1375.493947174562
SFG,ARI,8,5,Webb,Davies,2023-06-23,3.69,7.0,1584.5750879703564,1552.0082695668048
TBR,KCR,11,3,Eflin,Greinke,2023-06-23,3.5,5.06,1621.356153147723,1337.4980672748434
LAD,HOU,3,2,Sheehan,France,2023-06-23,4.92,3.83,1535.1430208449074,1505.960839432382
PHI,NYM,5,1,Walker,Senga,2023-06-23,8.1,2.98,1521.940678641034,1456.795222325951
CLE,MIL,1,7,Bieber,Miley,2023-06-23,3.8,3.14,1516.656992708514,1465.1737328158138
CIN,ATL,6,7,Ashcraft,Tonkin,2023-06-24,4.76,4.28,1539.6030133924633,1598.5053859124037
NYY,TEX,1,0,Severino,Gray,2023-06-24,6.65,4.12,1535.4222612592907,1624.6549793182726
LAD,HOU,8,7,Bickford,Abreu,2023-06-24,4.95,4.73,1540.0024882107627,1501.1013720665267
PHI,NYM,2,4,Sánchez,Scherzer,2023-06-24,3.44,3.77,1530.5824873368242,1448.153413630161
